phecode,ICD,flag,phecode_string,phecode_category,sex,icd10_only,code_val
NS_342.1,G83.0,10,Paraplegia/Diplegia,Neurological,Both,0,342.1
NS_342,G83.1,10,Plegia and unspecified paralysis,Neurological,Both,0,342
NS_342.4,G83.1,10,Monoplegia,Neurological,Both,0,342.4
NS_342,G83.2,10,Plegia and unspecified paralysis,Neurological,Both,0,342
NS_342.4,G83.2,10,Monoplegia,Neurological,Both,0,342.4
NS_342,G83.3,10,Plegia and unspecified paralysis,Neurological,Both,0,342
NS_342.4,G83.3,10,Monoplegia,Neurological,Both,0,342.4
NS_341,G83.4,10,Cerebral palsy and other paralytic syndromes,Neurological,Both,0,341
NS_341.6,G83.4,10,Cauda equina syndrome,Neurological,Both,0,341.6
NS_341,G83.5,10,Cerebral palsy and other paralytic syndromes,Neurological,Both,0,341
NS_341,G83.6,10,Cerebral palsy and other paralytic syndromes,Neurological,Both,0,341
NS_341,G83.8,10,Cerebral palsy and other paralytic syndromes,Neurological,Both,0,341
NS_342,G83.9,10,Plegia and unspecified paralysis,Neurological,Both,0,342
NS_343,G90,10,Disorders of autonomic nervous system,Neurological,Both,0,343
NS_337,G90.0,10,Polyneuropathies,Neurological,Both,0,337
NS_343,G90.0,10,Disorders of autonomic nervous system,Neurological,Both,0,343
NS_343.1,G90.0,10,Peripheral autonomic neuropathy,Neurological,Both,0,343.1
CM_750,G90.1,10,Congenital malformations of nervous system,Congenital,Both,0,750
GE_972,G90.1,10,Genetic neuromuscular disease,Genetic,Both,0,972
GE_972.5,G90.1,10,Familial dysautonomia [Riley-Day]*,Genetic,Both,1,972.5
NS_343,G90.2,10,Disorders of autonomic nervous system,Neurological,Both,0,343
NS_343.5,G90.2,10,Horner's syndrome*,Neurological,Both,1,343.5
NS_343,G90.4,10,Disorders of autonomic nervous system,Neurological,Both,0,343
NS_343.2,G90.4,10,Autonomic dysreflexia,Neurological,Both,0,343.2
NS_343,G90.5,10,Disorders of autonomic nervous system,Neurological,Both,0,343
NS_343.3,G90.5,10,Complex regional pain syndrome,Neurological,Both,0,343.3
NS_343,G90.6,10,Disorders of autonomic nervous system,Neurological,Both,0,343
NS_343.3,G90.6,10,Complex regional pain syndrome,Neurological,Both,0,343.3
NS_343,G90.7,10,Disorders of autonomic nervous system,Neurological,Both,0,343
NS_343.3,G90.7,10,Complex regional pain syndrome,Neurological,Both,0,343.3
NS_343,G90.8,10,Disorders of autonomic nervous system,Neurological,Both,0,343
NS_343,G90.9,10,Disorders of autonomic nervous system,Neurological,Both,0,343
NS_344,G91,10,Disorders of the circulation of the cerebrospinal fluid,Neurological,Both,0,344
NS_344.1,G91,10,Hydrocephalus,Neurological,Both,0,344.1
NS_344,G91.0,10,Disorders of the circulation of the cerebrospinal fluid,Neurological,Both,0,344
NS_344.1,G91.0,10,Hydrocephalus,Neurological,Both,0,344.1
NS_344.11,G91.0,10,Communicating hydrocephalus,Neurological,Both,0,344.11
NS_344,G91.1,10,Disorders of the circulation of the cerebrospinal fluid,Neurological,Both,0,344
NS_344.1,G91.1,10,Hydrocephalus,Neurological,Both,0,344.1
NS_344.12,G91.1,10,Obstructive hydrocephalus,Neurological,Both,0,344.12
NS_344,G91.2,10,Disorders of the circulation of the cerebrospinal fluid,Neurological,Both,0,344
NS_344.1,G91.2,10,Hydrocephalus,Neurological,Both,0,344.1
NS_344.13,G91.2,10,(Idiopathic) normal pressure hydrocephalus,Neurological,Both,0,344.13
NS_344,G91.3,10,Disorders of the circulation of the cerebrospinal fluid,Neurological,Both,0,344
NS_344.1,G91.3,10,Hydrocephalus,Neurological,Both,0,344.1
NS_344,G91.8,10,Disorders of the circulation of the cerebrospinal fluid,Neurological,Both,0,344
NS_344.1,G91.8,10,Hydrocephalus,Neurological,Both,0,344.1
NS_344,G91.9,10,Disorders of the circulation of the cerebrospinal fluid,Neurological,Both,0,344
NS_344.1,G91.9,10,Hydrocephalus,Neurological,Both,0,344.1
NS_345,G92,10,Encephalopathy,Neurological,Both,0,345
NS_345.1,G92,10,Toxic encephalopathy,Neurological,Both,0,345.1
NS_347,G93,10,Other disorders of the brain and CNS,Neurological,Both,0,347
NS_347,G93.0,10,Other disorders of the brain and CNS,Neurological,Both,0,347
NS_347.1,G93.0,10,Cerebral cysts,Neurological,Both,0,347.1
NS_346,G93.1,10,Brain damage and brain death,Neurological,Both,0,346
NS_346.3,G93.1,10,Anoxic brain damage,Neurological,Both,0,346.3
NS_344,G93.2,10,Disorders of the circulation of the cerebrospinal fluid,Neurological,Both,0,344
NS_344.2,G93.2,10,Benign intracranial hypertension,Neurological,Both,0,344.2
SS_807,G93.3,10,Malaise and fatigue,Symptoms,Both,0,807
SS_807.1,G93.3,10,Chronic fatigue syndrome,Symptoms,Both,0,807.1
SS_807.11,G93.3,10,Postviral fatigue syndrome*,Symptoms,Both,1,807.11
NS_345,G93.4,10,Encephalopathy,Neurological,Both,0,345
NS_346,G93.5,10,Brain damage and brain death,Neurological,Both,0,346
NS_346.5,G93.5,10,Compression of brain,Neurological,Both,0,346.5
NS_346,G93.6,10,Brain damage and brain death,Neurological,Both,0,346
NS_346.6,G93.6,10,Cerebral edema,Neurological,Both,0,346.6
NS_328,G93.7,10,Dementias and cerebral degeneration,Neurological,Both,0,328
NS_328.3,G93.7,10,Cerebral degeneration,Neurological,Both,0,328.3
NS_328.34,G93.7,10,Reye's syndrome,Neurological,Both,0,328.34
NS_347,G93.8,10,Other disorders of the brain and CNS,Neurological,Both,0,347
NS_347,G93.9,10,Other disorders of the brain and CNS,Neurological,Both,0,347
NS_347,G94,10,Other disorders of the brain and CNS,Neurological,Both,0,347
NS_344,G94.0,10,Disorders of the circulation of the cerebrospinal fluid,Neurological,Both,0,344
NS_344.1,G94.0,10,Hydrocephalus,Neurological,Both,0,344.1
NS_344,G94.1,10,Disorders of the circulation of the cerebrospinal fluid,Neurological,Both,0,344
NS_344.1,G94.1,10,Hydrocephalus,Neurological,Both,0,344.1
NS_344,G94.2,10,Disorders of the circulation of the cerebrospinal fluid,Neurological,Both,0,344
NS_344.1,G94.2,10,Hydrocephalus,Neurological,Both,0,344.1
NS_321,G94.3,10,"Encephalitis, myelitis and encephalomyelitis",Neurological,Both,0,321
NS_321.1,G94.3,10,Encephalitis,Neurological,Both,0,321.1
NS_347,G94.8,10,Other disorders of the brain and CNS,Neurological,Both,0,347
NS_348,G95,10,Other diseases of spinal cord,Neurological,Both,0,348
NS_348,G95.0,10,Other diseases of spinal cord,Neurological,Both,0,348
NS_348.1,G95.0,10,Syringomyelia and syringobulbia,Neurological,Both,0,348.1
NS_348,G95.1,10,Other diseases of spinal cord,Neurological,Both,0,348
NS_348.2,G95.1,10,Myelopathies,Neurological,Both,0,348.2
NS_348.21,G95.1,10,Vascular myelopathies,Neurological,Both,0,348.21
NS_348,G95.2,10,Other diseases of spinal cord,Neurological,Both,0,348
NS_348.4,G95.2,10,Spinal cord compression*,Neurological,Both,1,348.4
NS_348,G95.8,10,Other diseases of spinal cord,Neurological,Both,0,348
NS_348,G95.9,10,Other diseases of spinal cord,Neurological,Both,0,348
NS_347,G96,10,Other disorders of the brain and CNS,Neurological,Both,0,347
NS_344,G96.0,10,Disorders of the circulation of the cerebrospinal fluid,Neurological,Both,0,344
NS_344.3,G96.0,10,Cerebrospinal fluid leak,Neurological,Both,0,344.3
NS_347,G96.1,10,Other disorders of the brain and CNS,Neurological,Both,0,347
NS_347.2,G96.1,10,Disorders of meninges,Neurological,Both,0,347.2
NS_347,G96.8,10,Other disorders of the brain and CNS,Neurological,Both,0,347
NS_347,G96.9,10,Other disorders of the brain and CNS,Neurological,Both,0,347
NS_349,G98,10,Disorder of nervous system,Neurological,Both,0,349
NS_349,G99,10,Disorder of nervous system,Neurological,Both,0,349
NS_343,G99.0,10,Disorders of autonomic nervous system,Neurological,Both,0,343
NS_343,G99.1,10,Disorders of autonomic nervous system,Neurological,Both,0,343
NS_348,G99.2,10,Other diseases of spinal cord,Neurological,Both,0,348
NS_348.2,G99.2,10,Myelopathies,Neurological,Both,0,348.2
NS_349,G99.8,10,Disorder of nervous system,Neurological,Both,0,349
SO_360,H00,10,Inflammation of eyelids,Sense organs,Both,0,360
SO_360,H00.0,10,Inflammation of eyelids,Sense organs,Both,0,360
SO_360.1,H00.0,10,Hordeolum,Sense organs,Both,0,360.1
SO_360,H00.1,10,Inflammation of eyelids,Sense organs,Both,0,360
SO_360.2,H00.1,10,Chalazion,Sense organs,Both,0,360.2
SO_360,H01,10,Inflammation of eyelids,Sense organs,Both,0,360
SO_360,H01.0,10,Inflammation of eyelids,Sense organs,Both,0,360
SO_360.4,H01.0,10,Blepharitis,Sense organs,Both,0,360.4
SO_360,H01.1,10,Inflammation of eyelids,Sense organs,Both,0,360
SO_360.5,H01.1,10,Noninfectious dermatoses of eyelid,Sense organs,Both,0,360.5
SO_360,H01.8,10,Inflammation of eyelids,Sense organs,Both,0,360
SO_360,H01.9,10,Inflammation of eyelids,Sense organs,Both,0,360
SO_361,H02,10,Disorders of eyelid function,Sense organs,Both,0,361
SO_361,H02.0,10,Disorders of eyelid function,Sense organs,Both,0,361
SO_361.1,H02.0,10,Entropion and trichiasis of eyelid,Sense organs,Both,0,361.1
SO_361,H02.1,10,Disorders of eyelid function,Sense organs,Both,0,361
SO_361.9,H02.1,10,Ectropion of eyelid,Sense organs,Both,0,361.9
SO_361,H02.2,10,Disorders of eyelid function,Sense organs,Both,0,361
SO_361.2,H02.2,10,Lagophthalmos,Sense organs,Both,0,361.2
SO_361,H02.3,10,Disorders of eyelid function,Sense organs,Both,0,361
SO_361.4,H02.3,10,Blepharochalasis,Sense organs,Both,0,361.4
SO_361,H02.4,10,Disorders of eyelid function,Sense organs,Both,0,361
SO_361.3,H02.4,10,Ptosis of eyelid,Sense organs,Both,0,361.3
SO_361,H02.5,10,Disorders of eyelid function,Sense organs,Both,0,361
SO_362,H02.6,10,Other disorders of the eyelids,Sense organs,Both,0,362
SO_362.1,H02.6,10,Xanthelasma of eyelid,Sense organs,Both,0,362.1
SO_362,H02.7,10,Other disorders of the eyelids,Sense organs,Both,0,362
SO_362,H02.8,10,Other disorders of the eyelids,Sense organs,Both,0,362
SO_362,H02.9,10,Other disorders of the eyelids,Sense organs,Both,0,362
SO_362,H03,10,Other disorders of the eyelids,Sense organs,Both,0,362
SO_362,H03.0,10,Other disorders of the eyelids,Sense organs,Both,0,362
SO_362,H03.1,10,Other disorders of the eyelids,Sense organs,Both,0,362
SO_362,H03.8,10,Other disorders of the eyelids,Sense organs,Both,0,362
SO_363,H04,10,Disorders of lacrimal system,Sense organs,Both,0,363
SO_363,H04.0,10,Disorders of lacrimal system,Sense organs,Both,0,363
SO_363.1,H04.0,10,Dacryoadenitis,Sense organs,Both,0,363.1
SO_363,H04.1,10,Disorders of lacrimal system,Sense organs,Both,0,363
SO_363,H04.2,10,Disorders of lacrimal system,Sense organs,Both,0,363
SO_363.5,H04.2,10,Epiphora,Sense organs,Both,0,363.5
SO_363,H04.3,10,Disorders of lacrimal system,Sense organs,Both,0,363
SO_363.6,H04.3,10,Inflammation of lacrimal passages,Sense organs,Both,0,363.6
SO_363,H04.4,10,Disorders of lacrimal system,Sense organs,Both,0,363
SO_363.6,H04.4,10,Inflammation of lacrimal passages,Sense organs,Both,0,363.6
SO_363,H04.5,10,Disorders of lacrimal system,Sense organs,Both,0,363
SO_363.7,H04.5,10,Stenosis and insufficiency of lacrimal passages,Sense organs,Both,0,363.7
SO_363,H04.6,10,Disorders of lacrimal system,Sense organs,Both,0,363
SO_363,H04.8,10,Disorders of lacrimal system,Sense organs,Both,0,363
SO_363,H04.9,10,Disorders of lacrimal system,Sense organs,Both,0,363
SO_365,H05,10,Disorders of the orbit,Sense organs,Both,0,365
SO_367,H05.0,10,Inflammation of the eye,Sense organs,Both,0,367
SO_367.4,H05.0,10,Inflammation of orbit,Sense organs,Both,0,367.4
SO_367,H05.1,10,Inflammation of the eye,Sense organs,Both,0,367
SO_367.4,H05.1,10,Inflammation of orbit,Sense organs,Both,0,367.4
SO_365,H05.2,10,Disorders of the orbit,Sense organs,Both,0,365
SO_365.3,H05.2,10,Exophthalmos [Proptosis],Sense organs,Both,0,365.3
SO_365,H05.3,10,Disorders of the orbit,Sense organs,Both,0,365
SO_365.6,H05.3,10,Deformity of orbit,Sense organs,Both,0,365.6
SO_365,H05.4,10,Disorders of the orbit,Sense organs,Both,0,365
SO_365.1,H05.4,10,Enophthalmos,Sense organs,Both,0,365.1
SO_365,H05.8,10,Disorders of the orbit,Sense organs,Both,0,365
SO_365,H05.9,10,Disorders of the orbit,Sense organs,Both,0,365
SO_365,H06,10,Disorders of the orbit,Sense organs,Both,0,365
SO_363,H06.0,10,Disorders of lacrimal system,Sense organs,Both,0,363
SO_365,H06.1,10,Disorders of the orbit,Sense organs,Both,0,365
SO_365,H06.2,10,Disorders of the orbit,Sense organs,Both,0,365
SO_365.3,H06.2,10,Exophthalmos [Proptosis],Sense organs,Both,0,365.3
SO_365,H06.3,10,Disorders of the orbit,Sense organs,Both,0,365
SO_367,H10,10,Inflammation of the eye,Sense organs,Both,0,367
SO_367.1,H10,10,Conjunctivitis,Sense organs,Both,0,367.1
SO_367,H10.0,10,Inflammation of the eye,Sense organs,Both,0,367
SO_367.1,H10.0,10,Conjunctivitis,Sense organs,Both,0,367.1
SO_367,H10.1,10,Inflammation of the eye,Sense organs,Both,0,367
SO_367.1,H10.1,10,Conjunctivitis,Sense organs,Both,0,367.1
SO_367.12,H10.1,10,Allergic conjunctivitis,Sense organs,Both,0,367.12
SO_367,H10.2,10,Inflammation of the eye,Sense organs,Both,0,367
SO_367.1,H10.2,10,Conjunctivitis,Sense organs,Both,0,367.1
SO_367.12,H10.2,10,Allergic conjunctivitis,Sense organs,Both,0,367.12
SO_367,H10.3,10,Inflammation of the eye,Sense organs,Both,0,367
SO_367.1,H10.3,10,Conjunctivitis,Sense organs,Both,0,367.1
SO_367,H10.4,10,Inflammation of the eye,Sense organs,Both,0,367
SO_367.1,H10.4,10,Conjunctivitis,Sense organs,Both,0,367.1
SO_367,H10.5,10,Inflammation of the eye,Sense organs,Both,0,367
SO_367.1,H10.5,10,Conjunctivitis,Sense organs,Both,0,367.1
SO_367.13,H10.5,10,Blepharoconjunctivitis,Sense organs,Both,0,367.13
SO_367,H10.8,10,Inflammation of the eye,Sense organs,Both,0,367
SO_367.1,H10.8,10,Conjunctivitis,Sense organs,Both,0,367.1
SO_367,H10.9,10,Inflammation of the eye,Sense organs,Both,0,367
SO_367.1,H10.9,10,Conjunctivitis,Sense organs,Both,0,367.1
SO_366,H11,10,Disorders of conjunctiva,Sense organs,Both,0,366
SO_366,H11.0,10,Disorders of conjunctiva,Sense organs,Both,0,366
SO_366.1,H11.0,10,Pterygium of eye,Sense organs,Both,0,366.1
SO_366,H11.1,10,Disorders of conjunctiva,Sense organs,Both,0,366
SO_366,H11.2,10,Disorders of conjunctiva,Sense organs,Both,0,366
SO_366.3,H11.2,10,Conjunctival scars,Sense organs,Both,0,366.3
SO_377,H11.3,10,Hemorrhage of the eye,Sense organs,Both,0,377
SO_377.2,H11.3,10,Conjunctival hemorrhage,Sense organs,Both,0,377.2
SO_366,H11.4,10,Disorders of conjunctiva,Sense organs,Both,0,366
SO_366.4,H11.4,10,Vascular abnormalities of conjunctiva,Sense organs,Both,0,366.4
SO_366,H11.8,10,Disorders of conjunctiva,Sense organs,Both,0,366
SO_366,H11.9,10,Disorders of conjunctiva,Sense organs,Both,0,366
SO_366,H13,10,Disorders of conjunctiva,Sense organs,Both,0,366
SO_367,H13.0,10,Inflammation of the eye,Sense organs,Both,0,367
SO_367,H13.1,10,Inflammation of the eye,Sense organs,Both,0,367
SO_367.1,H13.1,10,Conjunctivitis,Sense organs,Both,0,367.1
SO_367,H13.2,10,Inflammation of the eye,Sense organs,Both,0,367
SO_367.1,H13.2,10,Conjunctivitis,Sense organs,Both,0,367.1
DE_663,H13.3,10,Bullous disorders,Dermatological,Both,0,663
DE_663.2,H13.3,10,Pemphigoid,Dermatological,Both,0,663.2
SO_367,H13.8,10,Inflammation of the eye,Sense organs,Both,0,367
SO_368,H15,10,Disorders of sclera,Sense organs,Both,0,368
SO_367,H15.0,10,Inflammation of the eye,Sense organs,Both,0,367
SO_367.7,H15.0,10,Scleritis,Sense organs,Both,0,367.7
SO_367,H15.1,10,Inflammation of the eye,Sense organs,Both,0,367
SO_367.6,H15.1,10,Episcleritis,Sense organs,Both,0,367.6
SO_368,H15.8,10,Disorders of sclera,Sense organs,Both,0,368
SO_368,H15.9,10,Disorders of sclera,Sense organs,Both,0,368
SO_367,H16,10,Inflammation of the eye,Sense organs,Both,0,367
SO_367.2,H16,10,Keratitis,Sense organs,Both,0,367.2
SO_367,H16.0,10,Inflammation of the eye,Sense organs,Both,0,367
SO_367.2,H16.0,10,Keratitis,Sense organs,Both,0,367.2
SO_367.21,H16.0,10,Corneal ulcer,Sense organs,Both,0,367.21
SO_367,H16.1,10,Inflammation of the eye,Sense organs,Both,0,367
SO_367.2,H16.1,10,Keratitis,Sense organs,Both,0,367.2
SO_367,H16.2,10,Inflammation of the eye,Sense organs,Both,0,367
SO_367.3,H16.2,10,Keratoconjunctivitis,Sense organs,Both,0,367.3
SO_367,H16.3,10,Inflammation of the eye,Sense organs,Both,0,367
SO_367.2,H16.3,10,Keratitis,Sense organs,Both,0,367.2
SO_369,H16.4,10,Disorders of the cornea,Sense organs,Both,0,369
SO_369.3,H16.4,10,Corneal neovascularization,Sense organs,Both,0,369.3
SO_367,H16.8,10,Inflammation of the eye,Sense organs,Both,0,367
SO_367.2,H16.8,10,Keratitis,Sense organs,Both,0,367.2
SO_367,H16.9,10,Inflammation of the eye,Sense organs,Both,0,367
SO_367.2,H16.9,10,Keratitis,Sense organs,Both,0,367.2
SO_369,H17,10,Disorders of the cornea,Sense organs,Both,0,369
SO_369.1,H17,10,Corneal scars and opacities,Sense organs,Both,0,369.1
SO_369,H17.0,10,Disorders of the cornea,Sense organs,Both,0,369
SO_369.1,H17.0,10,Corneal scars and opacities,Sense organs,Both,0,369.1
SO_369,H17.1,10,Disorders of the cornea,Sense organs,Both,0,369
SO_369.1,H17.1,10,Corneal scars and opacities,Sense organs,Both,0,369.1
SO_369.12,H17.1,10,Central opacity of cornea,Sense organs,Both,0,369.12
SO_369,H17.8,10,Disorders of the cornea,Sense organs,Both,0,369
SO_369.1,H17.8,10,Corneal scars and opacities,Sense organs,Both,0,369.1
SO_369,H17.9,10,Disorders of the cornea,Sense organs,Both,0,369
SO_369.1,H17.9,10,Corneal scars and opacities,Sense organs,Both,0,369.1
SO_369,H18,10,Disorders of the cornea,Sense organs,Both,0,369
SO_369,H18.0,10,Disorders of the cornea,Sense organs,Both,0,369
SO_369.1,H18.0,10,Corneal scars and opacities,Sense organs,Both,0,369.1
SO_369,H18.1,10,Disorders of the cornea,Sense organs,Both,0,369
SO_369.2,H18.1,10,Corneal edema,Sense organs,Both,0,369.2
SO_369,H18.2,10,Disorders of the cornea,Sense organs,Both,0,369
SO_369.2,H18.2,10,Corneal edema,Sense organs,Both,0,369.2
SO_369,H18.3,10,Disorders of the cornea,Sense organs,Both,0,369
SO_369,H18.4,10,Disorders of the cornea,Sense organs,Both,0,369
SO_369.4,H18.4,10,Corneal degenerations,Sense organs,Both,0,369.4
GE_974,H18.5,10,Genetic diseases of the eye,Genetic,Both,0,974
GE_974.2,H18.5,10,Hereditary corneal dystrophies,Genetic,Both,0,974.2
SO_369,H18.6,10,Disorders of the cornea,Sense organs,Both,0,369
SO_369.6,H18.6,10,Corneal deformities,Sense organs,Both,0,369.6
SO_369.62,H18.6,10,Keratoconus,Sense organs,Both,0,369.62
SO_369,H18.7,10,Disorders of the cornea,Sense organs,Both,0,369
SO_369.6,H18.7,10,Corneal deformities,Sense organs,Both,0,369.6
SO_369,H18.8,10,Disorders of the cornea,Sense organs,Both,0,369
SO_369,H18.9,10,Disorders of the cornea,Sense organs,Both,0,369
SO_389,H19,10,Other disorders of eye,Sense organs,Both,0,389
SO_367,H19.0,10,Inflammation of the eye,Sense organs,Both,0,367
ID_052,H19.1,10,Herpesvirus,Infections,Both,0,052
SO_367,H19.1,10,Inflammation of the eye,Sense organs,Both,0,367
SO_367.3,H19.1,10,Keratoconjunctivitis,Sense organs,Both,0,367.3
SO_367,H19.2,10,Inflammation of the eye,Sense organs,Both,0,367
SO_367.3,H19.2,10,Keratoconjunctivitis,Sense organs,Both,0,367.3
SO_367,H19.3,10,Inflammation of the eye,Sense organs,Both,0,367
SO_367.3,H19.3,10,Keratoconjunctivitis,Sense organs,Both,0,367.3
SO_389,H19.8,10,Other disorders of eye,Sense organs,Both,0,389
SO_367,H20,10,Inflammation of the eye,Sense organs,Both,0,367
SO_367.5,H20,10,Uveitis,Sense organs,Both,0,367.5
SO_367.52,H20,10,Iridocyclitis,Sense organs,Both,0,367.52
SO_367,H20.0,10,Inflammation of the eye,Sense organs,Both,0,367
SO_367.5,H20.0,10,Uveitis,Sense organs,Both,0,367.5
SO_367.52,H20.0,10,Iridocyclitis,Sense organs,Both,0,367.52
SO_367,H20.1,10,Inflammation of the eye,Sense organs,Both,0,367
SO_367.5,H20.1,10,Uveitis,Sense organs,Both,0,367.5
SO_367.52,H20.1,10,Iridocyclitis,Sense organs,Both,0,367.52
SO_367,H20.2,10,Inflammation of the eye,Sense organs,Both,0,367
SO_367.5,H20.2,10,Uveitis,Sense organs,Both,0,367.5
SO_367.52,H20.2,10,Iridocyclitis,Sense organs,Both,0,367.52
SO_367,H20.8,10,Inflammation of the eye,Sense organs,Both,0,367
SO_367.5,H20.8,10,Uveitis,Sense organs,Both,0,367.5
SO_367.52,H20.8,10,Iridocyclitis,Sense organs,Both,0,367.52
SO_367,H20.9,10,Inflammation of the eye,Sense organs,Both,0,367
SO_367.5,H20.9,10,Uveitis,Sense organs,Both,0,367.5
SO_367.52,H20.9,10,Iridocyclitis,Sense organs,Both,0,367.52
SO_370,H21,10,Disorders of iris and ciliary body,Sense organs,Both,0,370
SO_377,H21.0,10,Hemorrhage of the eye,Sense organs,Both,0,377
SO_377.8,H21.0,10,Hyphema,Sense organs,Both,0,377.8
SO_370,H21.1,10,Disorders of iris and ciliary body,Sense organs,Both,0,370
SO_370.3,H21.1,10,Vascular disorders of iris and ciliary body,Sense organs,Both,0,370.3
SO_370,H21.2,10,Disorders of iris and ciliary body,Sense organs,Both,0,370
